Date,Open,Close,Volume,Daily_Price_Change,Price_lag1,Vol_lag1,Price_lag2,Vol_lag2,Price_lag3,Vol_lag3,Price_lag4,Vol_lag4,Price_lag5,Vol_lag5
2/6/15,2062.280029,2055.469971,4232970000,-0.003302198,0.009332291,7.85E+12,-0.003587408,8.47E+12,0.013506666,9.40E+12,0.012110129,8.05E+12,-0.012063281,9.17E+12
2/9/15,2053.469971,2046.73999,3549540000,-0.00327737,-0.003302198,8.72E+12,0.009332291,7.85E+12,-0.003587408,8.47E+12,0.013506666,9.40E+12,0.012110129,8.05E+12
2/10/15,2049.379883,2068.590088,3669850000,0.009373667,-0.00327737,7.28E+12,-0.003302198,8.72E+12,0.009332291,7.85E+12,-0.003587408,8.47E+12,0.013506666,9.40E+12
2/11/15,2068.550049,2068.530029,3596860000,-9.68E-06,0.009373667,7.56E+12,-0.00327737,7.28E+12,-0.003302198,8.72E+12,0.009332291,7.85E+12,-0.003587408,8.47E+12
2/12/15,2069.97998,2088.47998,3788350000,0.008937285,-0.00000968,7.44E+12,0.009373667,7.56E+12,-0.00327737,7.28E+12,-0.003302198,8.72E+12,0.009332291,7.85E+12
2/13/15,2088.780029,2096.98999,3527450000,0.003930505,0.008937285,7.88E+12,-0.00000968,7.44E+12,0.009373667,7.56E+12,-0.00327737,7.28E+12,-0.003302198,8.72E+12
2/17/15,2096.469971,2100.340088,3361750000,0.001846016,0.003930505,7.38E+12,0.008937285,7.88E+12,-0.00000968,7.44E+12,0.009373667,7.56E+12,-0.00327737,7.28E+12
2/18/15,2099.159912,2099.679932,3370020000,0.000247728,0.001846016,7.05E+12,0.003930505,7.38E+12,0.008937285,7.88E+12,-0.00000968,7.44E+12,0.009373667,7.56E+12
2/19/15,2099.25,2097.449951,3247100000,-0.000857472,0.000247728,7.08E+12,0.001846016,7.05E+12,0.003930505,7.38E+12,0.008937285,7.88E+12,-0.00000968,7.44E+12
2/20/15,2097.649902,2110.300049,3281600000,0.006030628,-0.000857472,6.81E+12,0.000247728,7.08E+12,0.001846016,7.05E+12,0.003930505,7.38E+12,0.008937285,7.88E+12
2/23/15,2109.830078,2109.659912,3093680000,-8.07E-05,0.006030628,6.90E+12,-0.000857472,6.81E+12,0.000247728,7.08E+12,0.001846016,7.05E+12,0.003930505,7.38E+12
2/24/15,2109.100098,2115.47998,3199840000,0.003024931,-0.0000807,6.53E+12,0.006030628,6.90E+12,-0.000857472,6.81E+12,0.000247728,7.08E+12,0.001846016,7.05E+12
2/25/15,2115.300049,2113.860107,3312340000,-0.000680727,0.003024931,6.76E+12,-0.0000807,6.53E+12,0.006030628,6.90E+12,-0.000857472,6.81E+12,0.000247728,7.08E+12
2/26/15,2113.909912,2110.73999,3408690000,-0.001499554,-0.000680727,7.00E+12,0.003024931,6.76E+12,-0.0000807,6.53E+12,0.006030628,6.90E+12,-0.000857472,6.81E+12
2/27/15,2110.879883,2104.5,3547380000,-0.003022381,-0.001499554,7.20E+12,-0.000680727,7.00E+12,0.003024931,6.76E+12,-0.0000807,6.53E+12,0.006030628,6.90E+12
3/2/15,2105.22998,2117.389893,3409490000,0.00577605,-0.003022381,7.48E+12,-0.001499554,7.20E+12,-0.000680727,7.00E+12,0.003024931,6.76E+12,-0.0000807,6.53E+12
3/3/15,2115.76001,2107.780029,3262300000,-0.003771685,0.00577605,7.20E+12,-0.003022381,7.48E+12,-0.001499554,7.20E+12,-0.000680727,7.00E+12,0.003024931,6.76E+12
3/4/15,2107.719971,2098.530029,3421110000,-0.004360134,-0.003771685,6.89E+12,0.00577605,7.20E+12,-0.003022381,7.48E+12,-0.001499554,7.20E+12,-0.000680727,7.00E+12
3/5/15,2098.540039,2101.040039,3103030000,0.001191304,-0.004360134,7.20E+12,-0.003771685,6.89E+12,0.00577605,7.20E+12,-0.003022381,7.48E+12,-0.001499554,7.20E+12
3/6/15,2100.909912,2071.26001,3853570000,-0.014112886,0.001191304,6.52E+12,-0.004360134,7.20E+12,-0.003771685,6.89E+12,0.00577605,7.20E+12,-0.003022381,7.48E+12
3/9/15,2072.25,2079.429932,3349090000,0.0034648,-0.014112886,8.04E+12,0.001191304,6.52E+12,-0.004360134,7.20E+12,-0.003771685,6.89E+12,0.00577605,7.20E+12
3/10/15,2076.139893,2044.160034,3668900000,-0.015403518,0.0034648,6.95E+12,-0.014112886,8.04E+12,0.001191304,6.52E+12,-0.004360134,7.20E+12,-0.003771685,6.89E+12
3/11/15,2044.689941,2040.23999,3406570000,-0.002176345,-0.015403518,7.56E+12,0.0034648,6.95E+12,-0.014112886,8.04E+12,0.001191304,6.52E+12,-0.004360134,7.20E+12
3/12/15,2041.099976,2065.949951,3405860000,0.012174796,-0.002176345,6.96E+12,-0.015403518,7.56E+12,0.0034648,6.95E+12,-0.014112886,8.04E+12,0.001191304,6.52E+12
3/13/15,2064.560059,2053.399902,3498560000,-0.005405586,0.012174796,6.99E+12,-0.002176345,6.96E+12,-0.015403518,7.56E+12,0.0034648,6.95E+12,-0.014112886,8.04E+12
3/16/15,2055.350098,2081.189941,3295600000,0.012571991,-0.005405586,7.20E+12,0.012174796,6.99E+12,-0.002176345,6.96E+12,-0.015403518,7.56E+12,0.0034648,6.95E+12
3/17/15,2080.590088,2074.280029,3221840000,-0.003032822,0.012571991,6.82E+12,-0.005405586,7.20E+12,0.012174796,6.99E+12,-0.002176345,6.96E+12,-0.015403518,7.56E+12
3/18/15,2072.840088,2099.5,4128210000,0.012861538,-0.003032822,6.69E+12,0.012571991,6.82E+12,-0.005405586,7.20E+12,0.012174796,6.99E+12,-0.002176345,6.96E+12
3/19/15,2098.689941,2089.27002,3305220000,-0.004488477,0.012861538,8.61E+12,-0.003032822,6.69E+12,0.012571991,6.82E+12,-0.005405586,7.20E+12,0.012174796,6.99E+12
3/20/15,2090.320068,2108.100098,5554120000,0.008505889,-0.004488477,6.92E+12,0.012861538,8.61E+12,-0.003032822,6.69E+12,0.012571991,6.82E+12,-0.005405586,7.20E+12
3/23/15,2107.98999,2104.419922,3267960000,-0.001693589,0.008505889,1.17E+13,-0.004488477,6.92E+12,0.012861538,8.61E+12,-0.003032822,6.69E+12,0.012571991,6.82E+12
3/24/15,2103.939941,2091.5,3189820000,-0.005912688,-0.001693589,6.88E+12,0.008505889,1.17E+13,-0.004488477,6.92E+12,0.012861538,8.61E+12,-0.003032822,6.69E+12
3/25/15,2093.100098,2061.050049,3521140000,-0.015312239,-0.005912688,6.69E+12,-0.001693589,6.88E+12,0.008505889,1.17E+13,-0.004488477,6.92E+12,0.012861538,8.61E+12
3/26/15,2059.939941,2056.149902,3510670000,-0.001839878,-0.015312239,7.31E+12,-0.005912688,6.69E+12,-0.001693589,6.88E+12,0.008505889,1.17E+13,-0.004488477,6.92E+12
3/27/15,2055.780029,2061.02002,3008550000,0.002548906,-0.001839878,7.23E+12,-0.015312239,7.31E+12,-0.005912688,6.69E+12,-0.001693589,6.88E+12,0.008505889,1.17E+13
3/30/15,2064.110107,2086.23999,2917690000,0.010721271,0.002548906,6.19E+12,-0.001839878,7.23E+12,-0.015312239,7.31E+12,-0.005912688,6.69E+12,-0.001693589,6.88E+12
3/31/15,2084.050049,2067.889893,3376550000,-0.007754207,0.010721271,6.05E+12,0.002548906,6.19E+12,-0.001839878,7.23E+12,-0.015312239,7.31E+12,-0.005912688,6.69E+12
4/1/15,2067.629883,2059.689941,3543270000,-0.003840118,-0.007754207,7.01E+12,0.010721271,6.05E+12,0.002548906,6.19E+12,-0.001839878,7.23E+12,-0.015312239,7.31E+12
4/2/15,2060.030029,2066.959961,3095960000,0.003363996,-0.003840118,7.31E+12,-0.007754207,7.01E+12,0.010721271,6.05E+12,0.002548906,6.19E+12,-0.001839878,7.23E+12
4/6/15,2064.870117,2080.620117,3302970000,0.007627598,0.003363996,6.39E+12,-0.003840118,7.31E+12,-0.007754207,7.01E+12,0.010721271,6.05E+12,0.002548906,6.19E+12
4/7/15,2080.790039,2076.330078,3065510000,-0.002143398,0.007627598,6.85E+12,0.003363996,6.39E+12,-0.003840118,7.31E+12,-0.007754207,7.01E+12,0.010721271,6.05E+12
4/8/15,2076.939941,2081.899902,3265330000,0.00238811,-0.002143398,6.37E+12,0.007627598,6.85E+12,0.003363996,6.39E+12,-0.003840118,7.31E+12,-0.007754207,7.01E+12
4/9/15,2081.290039,2091.179932,3172360000,0.004751809,0.00238811,6.79E+12,-0.002143398,6.37E+12,0.007627598,6.85E+12,0.003363996,6.39E+12,-0.003840118,7.31E+12
4/10/15,2091.51001,2102.060059,3156200000,0.005044226,0.004751809,6.62E+12,0.00238811,6.79E+12,-0.002143398,6.37E+12,0.007627598,6.85E+12,0.003363996,6.39E+12
4/13/15,2102.030029,2092.429932,2908420000,-0.00456706,0.005044226,6.62E+12,0.004751809,6.62E+12,0.00238811,6.79E+12,-0.002143398,6.37E+12,0.007627598,6.85E+12
4/14/15,2092.280029,2095.840088,3301270000,0.001701521,-0.00456706,6.10E+12,0.005044226,6.62E+12,0.004751809,6.62E+12,0.00238811,6.79E+12,-0.002143398,6.37E+12
4/15/15,2097.820068,2106.629883,4013760000,0.004199509,0.001701521,6.91E+12,-0.00456706,6.10E+12,0.005044226,6.62E+12,0.004751809,6.62E+12,0.00238811,6.79E+12
4/16/15,2105.959961,2104.98999,3434120000,-0.000460584,0.004199509,8.44E+12,0.001701521,6.91E+12,-0.00456706,6.10E+12,0.005044226,6.62E+12,0.004751809,6.62E+12
4/17/15,2102.580078,2081.179932,3627600000,-0.010178041,-0.000460584,7.23E+12,0.004199509,8.44E+12,0.001701521,6.91E+12,-0.00456706,6.10E+12,0.005044226,6.62E+12
4/20/15,2084.110107,2100.399902,3000160000,0.007816187,-0.010178041,7.59E+12,-0.000460584,7.23E+12,0.004199509,8.44E+12,0.001701521,6.91E+12,-0.00456706,6.10E+12
4/21/15,2102.820068,2097.290039,3243410000,-0.002629816,0.007816187,6.28E+12,-0.010178041,7.59E+12,-0.000460584,7.23E+12,0.004199509,8.44E+12,0.001701521,6.91E+12
4/22/15,2098.27002,2107.959961,3348480000,0.004618062,-0.002629816,6.81E+12,0.007816187,6.28E+12,-0.010178041,7.59E+12,-0.000460584,7.23E+12,0.004199509,8.44E+12
4/23/15,2107.209961,2112.929932,3636670000,0.002714476,0.004618062,7.04E+12,-0.002629816,6.81E+12,0.007816187,6.28E+12,-0.010178041,7.59E+12,-0.000460584,7.23E+12
4/24/15,2112.800049,2117.689941,3375780000,0.002314413,0.002714476,7.67E+12,0.004618062,7.04E+12,-0.002629816,6.81E+12,0.007816187,6.28E+12,-0.010178041,7.59E+12
4/27/15,2119.290039,2108.919922,3438750000,-0.004893203,0.002314413,7.14E+12,0.002714476,7.67E+12,0.004618062,7.04E+12,-0.002629816,6.81E+12,0.007816187,6.28E+12
4/28/15,2108.350098,2114.76001,3546270000,0.00304025,-0.004893203,7.27E+12,0.002314413,7.14E+12,0.002714476,7.67E+12,0.004618062,7.04E+12,-0.002629816,6.81E+12
4/29/15,2112.48999,2106.850098,4074970000,-0.002669784,0.00304025,7.49E+12,-0.004893203,7.27E+12,0.002314413,7.14E+12,0.002714476,7.67E+12,0.004618062,7.04E+12
4/30/15,2105.52002,2085.51001,4509680000,-0.009503595,-0.002669784,8.60E+12,0.00304025,7.49E+12,-0.004893203,7.27E+12,0.002314413,7.14E+12,0.002714476,7.67E+12
5/1/15,2087.379883,2108.290039,3379390000,0.010017418,-0.009503595,9.45E+12,-0.002669784,8.60E+12,0.00304025,7.49E+12,-0.004893203,7.27E+12,0.002314413,7.14E+12
5/4/15,2110.22998,2114.48999,3091580000,0.002018742,0.010017418,7.09E+12,-0.009503595,9.45E+12,-0.002669784,8.60E+12,0.00304025,7.49E+12,-0.004893203,7.27E+12
5/5/15,2112.629883,2089.459961,3793950000,-0.010967336,0.002018742,6.53E+12,0.010017418,7.09E+12,-0.009503595,9.45E+12,-0.002669784,8.60E+12,0.00304025,7.49E+12
5/6/15,2091.26001,2080.149902,3792210000,-0.005312638,-0.010967336,7.97E+12,0.002018742,6.53E+12,0.010017418,7.09E+12,-0.009503595,9.45E+12,-0.002669784,8.60E+12
5/7/15,2079.959961,2088,3676640000,0.003865478,-0.005312638,7.91E+12,-0.010967336,7.97E+12,0.002018742,6.53E+12,0.010017418,7.09E+12,-0.009503595,9.45E+12
5/8/15,2092.129883,2116.100098,3399440000,0.011457326,0.003865478,7.66E+12,-0.005312638,7.91E+12,-0.010967336,7.97E+12,0.002018742,6.53E+12,0.010017418,7.09E+12
5/11/15,2115.560059,2105.330078,2992670000,-0.00483559,0.011457326,7.15E+12,0.003865478,7.66E+12,-0.005312638,7.91E+12,-0.010967336,7.97E+12,0.002018742,6.53E+12
5/12/15,2102.870117,2099.120117,3139520000,-0.001783277,-0.00483559,6.32E+12,0.011457326,7.15E+12,0.003865478,7.66E+12,-0.005312638,7.91E+12,-0.010967336,7.97E+12
5/13/15,2099.620117,2098.47998,3374260000,-0.000543021,-0.001783277,6.60E+12,-0.00483559,6.32E+12,0.011457326,7.15E+12,0.003865478,7.66E+12,-0.005312638,7.91E+12
5/14/15,2100.429932,2121.100098,3225740000,0.009840921,-0.000543021,7.08E+12,-0.001783277,6.60E+12,-0.00483559,6.32E+12,0.011457326,7.15E+12,0.003865478,7.66E+12
5/15/15,2122.070068,2122.72998,3092080000,0.000310976,0.009840921,6.81E+12,-0.000543021,7.08E+12,-0.001783277,6.60E+12,-0.00483559,6.32E+12,0.011457326,7.15E+12
5/18/15,2121.300049,2129.199951,2888190000,0.003724085,0.000310976,6.56E+12,0.009840921,6.81E+12,-0.000543021,7.08E+12,-0.001783277,6.60E+12,-0.00483559,6.32E+12
5/19/15,2129.449951,2127.830078,3296030000,-0.0007607,0.003724085,6.14E+12,0.000310976,6.56E+12,0.009840921,6.81E+12,-0.000543021,7.08E+12,-0.001783277,6.60E+12
5/20/15,2127.790039,2125.850098,3025880000,-0.000911716,-0.0007607,7.02E+12,0.003724085,6.14E+12,0.000310976,6.56E+12,0.009840921,6.81E+12,-0.000543021,7.08E+12
5/21/15,2125.550049,2130.820068,3070460000,0.002479367,-0.000911716,6.44E+12,-0.0007607,7.02E+12,0.003724085,6.14E+12,0.000310976,6.56E+12,0.009840921,6.81E+12
5/22/15,2130.360107,2126.060059,2571860000,-0.002018461,0.002479367,6.53E+12,-0.000911716,6.44E+12,-0.0007607,7.02E+12,0.003724085,6.14E+12,0.000310976,6.56E+12
5/26/15,2125.340088,2104.199951,3342130000,-0.009946708,-0.002018461,5.47E+12,0.002479367,6.53E+12,-0.000911716,6.44E+12,-0.0007607,7.02E+12,0.003724085,6.14E+12
5/27/15,2105.129883,2123.47998,3127960000,0.008716848,-0.009946708,7.07E+12,-0.002018461,5.47E+12,0.002479367,6.53E+12,-0.000911716,6.44E+12,-0.0007607,7.02E+12
5/28/15,2122.27002,2120.790039,2980350000,-0.000697358,0.008716848,6.61E+12,-0.009946708,7.07E+12,-0.002018461,5.47E+12,0.002479367,6.53E+12,-0.000911716,6.44E+12
5/29/15,2120.659912,2107.389893,3927390000,-0.006257495,-0.000697358,6.32E+12,0.008716848,6.61E+12,-0.009946708,7.07E+12,-0.002018461,5.47E+12,0.002479367,6.53E+12
6/1/15,2108.639893,2111.72998,3011710000,0.001465441,-0.006257495,8.30E+12,-0.000697358,6.32E+12,0.008716848,6.61E+12,-0.009946708,7.07E+12,-0.002018461,5.47E+12
6/2/15,2110.409912,2109.600098,3049350000,-0.000383724,0.001465441,6.36E+12,-0.006257495,8.30E+12,-0.000697358,6.32E+12,0.008716848,6.61E+12,-0.009946708,7.07E+12
6/3/15,2110.639893,2114.070068,3099980000,0.001625182,-0.000383724,6.43E+12,0.001465441,6.36E+12,-0.006257495,8.30E+12,-0.000697358,6.32E+12,0.008716848,6.61E+12
6/4/15,2112.350098,2095.840088,3200050000,-0.007815944,0.001625182,6.55E+12,-0.000383724,6.43E+12,0.001465441,6.36E+12,-0.006257495,8.30E+12,-0.000697358,6.32E+12
6/5/15,2095.090088,2092.830078,3243690000,-0.001078717,-0.007815944,6.73E+12,0.001625182,6.55E+12,-0.000383724,6.43E+12,0.001465441,6.36E+12,-0.006257495,8.30E+12
6/8/15,2092.340088,2079.280029,2917150000,-0.006241843,-0.001078717,6.79E+12,-0.007815944,6.73E+12,0.001625182,6.55E+12,-0.000383724,6.43E+12,0.001465441,6.36E+12
6/9/15,2079.070068,2080.149902,3034580000,0.000519383,-0.006241843,6.08E+12,-0.001078717,6.79E+12,-0.007815944,6.73E+12,0.001625182,6.55E+12,-0.000383724,6.43E+12
6/10/15,2081.120117,2105.199951,3414320000,0.011570612,0.000519383,6.31E+12,-0.006241843,6.08E+12,-0.001078717,6.79E+12,-0.007815944,6.73E+12,0.001625182,6.55E+12
6/11/15,2106.23999,2108.860107,3128600000,0.001243978,0.011570612,7.15E+12,0.000519383,6.31E+12,-0.006241843,6.08E+12,-0.001078717,6.79E+12,-0.007815944,6.73E+12
6/12/15,2107.429932,2094.110107,2719400000,-0.006320412,0.001243978,6.59E+12,0.011570612,7.15E+12,0.000519383,6.31E+12,-0.006241843,6.08E+12,-0.001078717,6.79E+12
6/15/15,2091.340088,2084.429932,3061570000,-0.003304176,-0.006320412,5.71E+12,0.001243978,6.59E+12,0.011570612,7.15E+12,0.000519383,6.31E+12,-0.006241843,6.08E+12
6/16/15,2084.26001,2096.290039,2919900000,0.005771847,-0.003304176,6.39E+12,-0.006320412,5.71E+12,0.001243978,6.59E+12,0.011570612,7.15E+12,0.000519383,6.31E+12
6/17/15,2097.399902,2100.439941,3222240000,0.001449432,0.005771847,6.10E+12,-0.003304176,6.39E+12,-0.006320412,5.71E+12,0.001243978,6.59E+12,0.011570612,7.15E+12
6/18/15,2101.580078,2121.23999,3520360000,0.009354824,0.001449432,6.76E+12,0.005771847,6.10E+12,-0.003304176,6.39E+12,-0.006320412,5.71E+12,0.001243978,6.59E+12
6/19/15,2121.060059,2109.98999,4449810000,-0.005219121,0.009354824,7.43E+12,0.001449432,6.76E+12,0.005771847,6.10E+12,-0.003304176,6.39E+12,-0.006320412,5.71E+12
6/22/15,2112.5,2122.850098,3030020000,0.004899455,-0.005219121,9.41E+12,0.009354824,7.43E+12,0.001449432,6.76E+12,0.005771847,6.10E+12,-0.003304176,6.39E+12
6/23/15,2123.159912,2124.199951,3091190000,0.000489854,0.004899455,6.42E+12,-0.005219121,9.41E+12,0.009354824,7.43E+12,0.001449432,6.76E+12,0.005771847,6.10E+12
6/24/15,2123.649902,2108.580078,3102480000,-0.00709619,0.000489854,6.56E+12,0.004899455,6.42E+12,-0.005219121,9.41E+12,0.009354824,7.43E+12,0.001449432,6.76E+12
6/25/15,2109.959961,2102.310059,3214610000,-0.003625615,-0.00709619,6.57E+12,0.000489854,6.56E+12,0.004899455,6.42E+12,-0.005219121,9.41E+12,0.009354824,7.43E+12
6/26/15,2102.620117,2101.48999,5025470000,-0.000537485,-0.003625615,6.77E+12,-0.00709619,6.57E+12,0.000489854,6.56E+12,0.004899455,6.42E+12,-0.005219121,9.41E+12
6/29/15,2098.629883,2057.639893,3678960000,-0.019531786,-0.000537485,1.06E+13,-0.003625615,6.77E+12,-0.00709619,6.57E+12,0.000489854,6.56E+12,0.004899455,6.42E+12
6/30/15,2061.189941,2063.110107,4078540000,0.000931581,-0.019531786,7.65E+12,-0.000537485,1.06E+13,-0.003625615,6.77E+12,-0.00709619,6.57E+12,0.000489854,6.56E+12
7/1/15,2067,2077.419922,3727260000,0.005041085,0.000931581,8.41E+12,-0.019531786,7.65E+12,-0.000537485,1.06E+13,-0.003625615,6.77E+12,-0.00709619,6.57E+12
7/2/15,2078.030029,2076.780029,2996540000,-0.000601531,0.005041085,7.72E+12,0.000931581,8.41E+12,-0.019531786,7.65E+12,-0.000537485,1.06E+13,-0.003625615,6.77E+12
7/6/15,2073.949951,2068.76001,3486360000,-0.002502443,-0.000601531,6.23E+12,0.005041085,7.72E+12,0.000931581,8.41E+12,-0.019531786,7.65E+12,-0.000537485,1.06E+13
7/7/15,2069.52002,2081.340088,4458660000,0.005711502,-0.002502443,7.22E+12,-0.000601531,6.23E+12,0.005041085,7.72E+12,0.000931581,8.41E+12,-0.019531786,7.65E+12
7/8/15,2077.659912,2046.680054,3608780000,-0.014910938,0.005711502,9.25E+12,-0.002502443,7.22E+12,-0.000601531,6.23E+12,0.005041085,7.72E+12,0.000931581,8.41E+12
7/9/15,2049.72998,2051.310059,3446810000,0.000770872,-0.014910938,7.44E+12,0.005711502,9.25E+12,-0.002502443,7.22E+12,-0.000601531,6.23E+12,0.005041085,7.72E+12
7/10/15,2052.73999,2076.620117,3065070000,0.011633294,0.000770872,7.07E+12,-0.014910938,7.44E+12,0.005711502,9.25E+12,-0.002502443,7.22E+12,-0.000601531,6.23E+12
7/13/15,2080.030029,2099.600098,3096730000,0.009408551,0.011633294,6.33E+12,0.000770872,7.07E+12,-0.014910938,7.44E+12,0.005711502,9.25E+12,-0.002502443,7.22E+12
7/14/15,2099.719971,2108.949951,3002120000,0.004395815,0.009408551,6.47E+12,0.011633294,6.33E+12,0.000770872,7.07E+12,-0.014910938,7.44E+12,0.005711502,9.25E+12
7/15/15,2109.01001,2107.399902,3261810000,-0.000763443,0.004395815,6.32E+12,0.009408551,6.47E+12,0.011633294,6.33E+12,0.000770872,7.07E+12,-0.014910938,7.44E+12
7/16/15,2110.550049,2124.290039,3227080000,0.006510146,-0.000763443,6.88E+12,0.004395815,6.32E+12,0.009408551,6.47E+12,0.011633294,6.33E+12,0.000770872,7.07E+12
7/17/15,2126.800049,2126.639893,3362750000,-7.53E-05,0.006510146,6.83E+12,-0.000763443,6.88E+12,0.004395815,6.32E+12,0.009408551,6.47E+12,0.011633294,6.33E+12
7/20/15,2126.850098,2128.280029,3245870000,0.000672323,-0.0000753,7.15E+12,0.006510146,6.83E+12,-0.000763443,6.88E+12,0.004395815,6.32E+12,0.009408551,6.47E+12
7/21/15,2127.550049,2119.209961,3343690000,-0.003920043,0.000672323,6.91E+12,-0.0000753,7.15E+12,0.006510146,6.83E+12,-0.000763443,6.88E+12,0.004395815,6.32E+12
7/22/15,2118.209961,2114.149902,3694070000,-0.001916741,-0.003920043,7.10E+12,0.000672323,6.91E+12,-0.0000753,7.15E+12,0.006510146,6.83E+12,-0.000763443,6.88E+12
7/23/15,2114.159912,2102.149902,3772810000,-0.005680748,-0.001916741,7.82E+12,-0.003920043,7.10E+12,0.000672323,6.91E+12,-0.0000753,7.15E+12,0.006510146,6.83E+12
7/24/15,2102.23999,2079.649902,3870040000,-0.010745723,-0.005680748,7.95E+12,-0.001916741,7.82E+12,-0.003920043,7.10E+12,0.000672323,6.91E+12,-0.0000753,7.15E+12
7/27/15,2078.189941,2067.639893,3836750000,-0.005076556,-0.010745723,8.09E+12,-0.005680748,7.95E+12,-0.001916741,7.82E+12,-0.003920043,7.10E+12,0.000672323,6.91E+12
7/28/15,2070.75,2093.25,4117740000,0.010865628,-0.005076556,7.95E+12,-0.010745723,8.09E+12,-0.005680748,7.95E+12,-0.001916741,7.82E+12,-0.003920043,7.10E+12
7/29/15,2094.699951,2108.570068,4038900000,0.006621529,0.010865628,8.57E+12,-0.005076556,7.95E+12,-0.010745723,8.09E+12,-0.005680748,7.95E+12,-0.001916741,7.82E+12
7/30/15,2106.780029,2108.629883,3579410000,0.000878048,0.006621529,8.49E+12,0.010865628,8.57E+12,-0.005076556,7.95E+12,-0.010745723,8.09E+12,-0.005680748,7.95E+12
7/31/15,2111.600098,2103.840088,3681340000,-0.003674943,0.000878048,7.54E+12,0.006621529,8.49E+12,0.010865628,8.57E+12,-0.005076556,7.95E+12,-0.010745723,8.09E+12
8/3/15,2104.48999,2098.040039,3476770000,-0.003064852,-0.003674943,7.76E+12,0.000878048,7.54E+12,0.006621529,8.49E+12,0.010865628,8.57E+12,-0.005076556,7.95E+12
8/4/15,2097.679932,2093.320068,3546710000,-0.002078422,-0.003064852,7.31E+12,-0.003674943,7.76E+12,0.000878048,7.54E+12,0.006621529,8.49E+12,0.010865628,8.57E+12
8/5/15,2095.27002,2099.840088,3968680000,0.002181136,-0.002078422,7.43E+12,-0.003064852,7.31E+12,-0.003674943,7.76E+12,0.000878048,7.54E+12,0.006621529,8.49E+12
8/6/15,2100.75,2083.560059,4246570000,-0.008182764,0.002181136,8.32E+12,-0.002078422,7.43E+12,-0.003064852,7.31E+12,-0.003674943,7.76E+12,0.000878048,7.54E+12
8/7/15,2082.610107,2077.570068,3602320000,-0.002420059,-0.008182764,8.88E+12,0.002181136,8.32E+12,-0.002078422,7.43E+12,-0.003064852,7.31E+12,-0.003674943,7.76E+12
8/10/15,2080.97998,2104.179932,3514460000,0.01114857,-0.002420059,7.49E+12,-0.008182764,8.88E+12,0.002181136,8.32E+12,-0.002078422,7.43E+12,-0.003064852,7.31E+12
8/11/15,2102.659912,2084.070068,3708880000,-0.008841108,0.01114857,7.35E+12,-0.002420059,7.49E+12,-0.008182764,8.88E+12,0.002181136,8.32E+12,-0.002078422,7.43E+12
8/12/15,2081.100098,2086.050049,4269130000,0.002378526,-0.008841108,7.76E+12,0.01114857,7.35E+12,-0.002420059,7.49E+12,-0.008182764,8.88E+12,0.002181136,8.32E+12
8/13/15,2086.189941,2083.389893,3221300000,-0.001342183,0.002378526,8.90E+12,-0.008841108,7.76E+12,0.01114857,7.35E+12,-0.002420059,7.49E+12,-0.008182764,8.88E+12
8/14/15,2083.149902,2091.540039,2795590000,0.00402762,-0.001342183,6.72E+12,0.002378526,8.90E+12,-0.008841108,7.76E+12,0.01114857,7.35E+12,-0.002420059,7.49E+12
8/17/15,2089.699951,2102.439941,2867690000,0.006096564,0.00402762,5.84E+12,-0.001342183,6.72E+12,0.002378526,8.90E+12,-0.008841108,7.76E+12,0.01114857,7.35E+12
8/18/15,2101.98999,2096.919922,2949990000,-0.002412032,0.006096564,6.01E+12,0.00402762,5.84E+12,-0.001342183,6.72E+12,0.002378526,8.90E+12,-0.008841108,7.76E+12
8/19/15,2095.689941,2079.610107,3512920000,-0.007672812,-0.002412032,6.19E+12,0.006096564,6.01E+12,0.00402762,5.84E+12,-0.001342183,6.72E+12,0.002378526,8.90E+12
8/20/15,2076.610107,2035.72998,3922470000,-0.019685991,-0.007672812,7.33E+12,-0.002412032,6.19E+12,0.006096564,6.01E+12,0.00402762,5.84E+12,-0.001342183,6.72E+12
8/21/15,2034.079956,1970.890015,5018240000,-0.031065613,-0.019685991,8.07E+12,-0.007672812,7.33E+12,-0.002412032,6.19E+12,0.006096564,6.01E+12,0.00402762,5.84E+12
8/24/15,1965.150024,1893.209961,6612690000,-0.036607924,-0.031065613,1.00E+13,-0.019685991,8.07E+12,-0.007672812,7.33E+12,-0.002412032,6.19E+12,0.006096564,6.01E+12
8/25/15,1898.079956,1867.609985,5183560000,-0.016053049,-0.036607924,1.28E+13,-0.031065613,1.00E+13,-0.019685991,8.07E+12,-0.007672812,7.33E+12,-0.002412032,6.19E+12
8/26/15,1872.75,1940.51001,5338250000,0.036182091,-0.016053049,9.76E+12,-0.036607924,1.28E+13,-0.031065613,1.00E+13,-0.019685991,8.07E+12,-0.007672812,7.33E+12
8/27/15,1942.77002,1987.660034,5006390000,0.02310619,0.036182091,1.02E+13,-0.016053049,9.76E+12,-0.036607924,1.28E+13,-0.031065613,1.00E+13,-0.019685991,8.07E+12
8/28/15,1986.060059,1988.869995,3949080000,0.001414829,0.02310619,9.84E+12,0.036182091,1.02E+13,-0.016053049,9.76E+12,-0.036607924,1.28E+13,-0.031065613,1.00E+13
8/31/15,1986.72998,1972.180054,3915100000,-0.007323555,0.001414829,7.85E+12,0.02310619,9.84E+12,0.036182091,1.02E+13,-0.016053049,9.76E+12,-0.036607924,1.28E+13
